識別號,年度,主聘系所,教師姓名,專兼任,狀態,專案案號,專案案名,專案類型,計畫性質,是否為補助在籍學生之人才培育相關課程(計畫)或就業學程,執行起始日期,執行結束日期,工作類別,經費狀態,計畫總金額(元),政府出資金額,企業出資金額,其他單位出資金額,學校(研究學院)出資金額,主要經費來源,單位名稱,次要經費來源,受惠機構名稱,國內委託單位,國外委託單位,國內合作單位,國外合作單位,他校轉入的專案,專案已轉至他校
1248630,113,健康產業科技研究所,黃文忠,專任,續聘,NMRPF3N0232,栝樓活性成分改善嚴重氣喘之皮質類固醇抗性小鼠的呼吸道過度反應與肺部發炎作用(2/3),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1248629,113,健康產業科技研究所,黃文忠,專任,續聘,NMRPF3N0242,柑橘新穎類黃酮Neohesperidin 調節脂肪激素、免疫細胞功能和NLRP3發炎體途徑以減緩肥胖氣喘小鼠之呼吸道過度反應、發炎與氧化壓力的作用(2/3),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"1,626,000","1,626,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248631,113,健康產業科技研究所,黃文忠,專任,續聘,NMRPF3N0252,藤黃果酸改善肥胖小鼠的脂肪組織、肝臟的代謝紊亂與骨骼肌萎縮，並評估棕色脂肪之外泌體調節胰島素阻抗作用(2/3),政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1248784,113,健康產業科技研究所,謝喜龍,專任,續聘,NMRPF3P0121,胃部微環境改變對胃炎與胃癌所造成的影響與其相關天然物與中醫藥藥物的開發,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1248774,113,健康產業科技研究所,黃聰龍,專任,續聘,NZRPF3P0141,延攬陳俞利博士級研究人員參與「研究和開發cAMP 提升劑治療嗜中性白血球發炎疾病」研究計畫,政府學術研究計畫-國科會專題研究計畫,--,,2024/8/1,2025/7/31,主持人,原核定,"1,096,934","1,096,934",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248807,113,健康產業科技研究所,陳琦媛,專任,續聘,NZRPF3P0161,延攬王蒔敏博士級研究人員參與「研製厚朴酚及其衍生物2-O-甲基厚朴酚的細胞膜奈米劑型用於肺癌靶向治療」研究計畫,政府學術研究計畫-國科會專題研究計畫,--,,2024/10/1,2025/7/31,主持人,原核定,"764,632","764,632",0,0,0,國科會,國科會,,,國科會,,,,否,否
1248775,113,健康產業科技研究所,黃聰龍,專任,續聘,SCRPF3P0391,FPR1拮抗劑藥效測試,其他單位產學計畫,A1專題研究,,2024/8/1,2025/3/31,主持人,原核定,"1,200,000",0,0,"1,200,000",0,其他單位(包含法人機構),財團法人生物技術開發中心,,,財團法人生物技術開發中心,,,,否,否
1248771,113,健康產業科技研究所,黃聰龍,專任,續聘,SCRPF3P0521,外泌體生髮功效測試,企業產學計畫(含公營及私人企業),A1專題研究,,2024/9/1,2024/10/31,主持人,原核定,"100,000",0,"100,000",0,0,企業(公營、民營、國外及私人企業),艾萬霖生技股份有限公司,,,艾萬霖生技股份有限公司,,,,否,否
1248632,113,健康產業科技研究所,黃文忠,專任,續聘,ZMRPF3P0081,國科會計畫20%-NMRPF3N0242,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"220,000",0,0,0,"220,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248776,113,健康產業科技研究所,黃聰龍,專任,續聘,ZMRPF3P0101,國科會計畫20%-NMRPF3M0253,校內補助案,--,,2024/7/1,2025/7/31,主持人,原核定,"480,000",0,0,0,"480,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248809,113,健康產業科技研究所,陳琦媛,專任,續聘,ZMRPF3P0231,國科會計畫20%-NMRPF3N0212,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"215,000",0,0,0,"215,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248773,113,健康產業科技研究所,黃聰龍,專任,續聘,ZMRPF3P0241,國科會計畫20%-NMRPF3M0063,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"75,000",0,0,0,"75,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248786,113,健康產業科技研究所,謝喜龍,專任,續聘,ZMRPF3P0271,國科會計畫20%-NMRPF3M0053,校內補助案,--,,2024/8/1,2025/7/31,主持人,原核定,"205,000",0,0,0,"205,000",學校,長庚科技大學,,長庚科技大學,長庚科技大學,,長庚科技大學,,否,否
1248778,113,健康產業科技研究所,黃聰龍,專任,續聘,ZZRPF3P0011,現職績優教師特殊研究成果補助,校內補助案,--,,2024/4/19,2026/4/18,主持人,原核定,"3,000,000",0,0,0,"3,000,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248813,113,通識教育中心,池伯尉,專任,新任,SCRPF3P0491,人工智慧軟體療器材之醫療科技評估,企業產學計畫(含公營及私人企業),A1專題研究,,2024/9/25,2025/12/31,共同(協同)主持人,,0,0,0,0,0,企業(公營、民營、國外及私人企業),長佳智能股份有限公司,,,長佳智能股份有限公司,,,,否,否
1248748,113,通識教育中心,江衍良,專任,續聘,EZRPF3P0031~EZRPF3P0091,113年數位學伴計畫,政府其他案件,--,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248752,113,通識教育中心,林毓君,專任,續聘,EZRPF3P0031~EZRPF3P0091,113年數位學伴計畫,政府其他案件,--,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248755,113,通識教育中心,柯玲瑤,專任,續聘,EZRPF3P0031~EZRPF3P0091,113年數位學伴計畫,政府其他案件,--,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248760,113,通識教育中心,吳德玲,專任,續聘,EZRPF3P0031~EZRPF3P0091,113年數位學伴計畫,政府其他案件,--,,2024/1/1,2024/12/31,主持人,原核定,"2,444,667","2,200,200",0,0,"244,467",教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248819,113,通識教育中心,陳弘哲,專任,續聘,EZRPF3P0031~EZRPF3P0091,113年數位學伴計畫,政府其他案件,--,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248759,113,通識教育中心,邱惠芬,專任,續聘,EZRPF3P0121,朝鮮後期詩經學研究的轉向-以成海應為考察中心,校內補助案,--,,2024/1/1,2024/12/31,主持人,原核定,"200,000",0,0,0,"200,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248747,113,通識教育中心,江衍良,專任,續聘,FCRPF3P0041,國中技藝教育扎根計畫-桃園市大崗國中四科系參訪體驗活動,其他單位委訓計畫,--,,2024/9/1,2025/2/28,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248750,113,通識教育中心,杜慧卿,專任,續聘,FCRPF3P0041,國中技藝教育扎根計畫-桃園市大崗國中四科系參訪體驗活動,其他單位委訓計畫,--,,2024/9/1,2025/2/28,主持人,原核定,"404,890",0,0,"404,890",0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248751,113,通識教育中心,杜慧卿,專任,續聘,FCRPF3P0051,國中技藝教育扎根計畫佳林國中社團活動,其他單位委訓計畫,--,,2024/9/1,2025/8/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248763,113,通識教育中心,莊國上,專任,續聘,SCRPF3P0141,中華民國113年全國大專校院運動會羽球分區錦標賽,其他單位委訓計畫,--,,2024/3/1,2025/2/28,主持人,原核定,"389,656",0,0,"389,656",0,其他單位(包含法人機構),中華民國大專院校體育總會,,,中華民國大專院校體育總會,,,,否,否
1248757,113,通識教育中心,游淑儀,專任,續聘,SCRPF3P0311,提升皇英旅行社業者及員工業務英語能力暨英文網站建置與維護計畫,企業委訓計畫(含公營及私人企業),--,,2024/6/1,2025/5/31,主持人,原核定,"600,000",0,"600,000",0,0,企業(公營、民營、國外及私人企業),皇英旅行社,,,皇英旅行社,,,,否,否
1248756,113,通識教育中心,陳麗芳,專任,續聘,SCRPF3P0331,泰新能源員工英文能力培訓、公司網站英文化暨英文顧問諮詢計畫,企業委訓計畫(含公營及私人企業),--,,2024/7/25,2025/5/24,主持人,原核定,"600,000",0,"600,000",0,0,企業(公營、民營、國外及私人企業),泰新能源股份有限公司,,,泰新能源股份有限公司,,,,否,否
1248762,113,通識教育中心,莊國上,專任,續聘,SCRPF3P0351,2024全國大專校院羽球排名積分賽,其他單位委訓計畫,--,,2024/7/1,2025/6/30,主持人,原核定,"240,387",0,0,"240,387",0,其他單位(包含法人機構),中華民國大專院校體育總會,,,中華民國大專院校體育總會,,,,否,否
1248758,113,通識教育中心,楊名暖,專任,續聘,SCRPF3P0381,專業英文字彙學習計畫(健康照護教育),企業產學計畫(含公營及私人企業),A4技術服務,,2024/8/1,2025/12/31,主持人,原核定,"212,000",0,"212,000",0,0,企業(公營、民營、國外及私人企業),文鶴出版股份有限公司,,,文鶴出版股份有限公司,,,,否,否
1248737,113,通識教育中心,王毅新,專任,續聘,SCRPF3P0681,長榮航空機上主菜熱量計算,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2024/10/1,2025/9/30,共同(協同)主持人,,0,0,0,0,0,企業(公營、民營、國外及私人企業),長榮航空股份有限公司,,,長榮航空股份有限公司,,,,否,否
1248749,113,通識教育中心,李可珊,專任,續聘,SCRPF3P0741,偏鄉青少年五力培訓計畫,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2024/11/1,2025/10/31,主持人,原核定,"1,000,000",0,"1,000,000",0,0,企業(公營、民營、國外及私人企業),米格國際股份有限公司,,,米格國際股份有限公司,,,,否,否
1248753,113,通識教育中心,陳述之,兼任,續聘,FCRPF3P0041,國中技藝教育扎根計畫-桃園市大崗國中四科系參訪體驗活動,其他單位委訓計畫,--,,2024/9/1,2025/2/28,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248817,113,通識教育中心,馮典章,兼任,續聘,FCRPF3P0041,國中技藝教育扎根計畫-桃園市大崗國中四科系參訪體驗活動,其他單位委訓計畫,--,,2024/9/1,2025/2/28,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),公益信託長庚社會福利基金,,,公益信託長庚社會福利基金,,,,否,否
1248727,113,護理系,韓晶彥,專任,續聘,CDRPF6P0011,運用溯因推理建構急症護理情境案例概念圖及遊戲拼圖以統合學理知識、增進推理邏輯思考及臨床決策能力- 急症護理課程學習成效評估(1/1),其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248530,113,護理系,李玉秀,專任,續聘,CMRPF1P0031,(科) 疫情時代的護理人員之吶喊：運用關懷方案以提升護理能力之實證研究,其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,主持人,原核定,"919,080",0,0,"919,080",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248888,113,護理系,楊寶圜,專任,續聘,CMRPF1P0031,(科) 疫情時代的護理人員之吶喊：運用關懷方案以提升護理能力之實證研究,其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248574,113,護理系,李惠玲,專任,續聘,CMRPF1P0041,性侵害司法護理工作坊-傷勢測繪、法庭作證示範訓練課程,其他單位委訓計畫,--,,2024/3/1,2024/7/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),社團法人台灣護理學會,,,社團法人台灣護理學會,,,,否,否
1248838,113,護理系,徐瑞苓,專任,續聘,CMRPF1P0061,多聚ADP核糖水解？PARG抑制劑在人類去勢抗性攝護腺癌的作用研究(1/1),其他單位產學計畫,A1專題研究,,2024/9/1,2025/8/31,主持人,原核定,"137,310",0,0,"137,310",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248620,113,護理系,孫念康,專任,續聘,CMRPF1P0071,卵巢癌細胞中組蛋白H1.0的抗藥機制研究－表觀遺傳調控對紫杉醇抗藥性基因表現的作用(1/1),其他單位產學計畫,A1專題研究,,2024/10/1,2025/9/30,主持人,原核定,"804,469",0,0,"804,469",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248788,113,護理系,謝喜龍,專任,續聘,CORPF1P0011,(長長科)整合型藉多元方式整合探究巴金森病致病之謎及評估中草藥之治療潛力之總計畫(1/3),其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,主持人,原核定,0,0,0,0,0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248791,113,護理系,謝喜龍,專任,續聘,CORPF1P0021,(長長科)整合型藉多元方式整合探究巴金森病致病之謎及評估中草藥之治療潛力之子計畫二：探討腦部星狀神經膠細胞在巴金森病的致病與治療上所扮演的角色及評估中草藥的治療潛力與機轉 (1/3),其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,主持人,原核定,"1,936,350",0,0,"1,936,350",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248642,113,護理系,鄭麗菁,專任,續聘,CORPF1P0031,(長長科)整合型藉多元方式整合探究巴金森病致病之謎及評估中草藥之治療潛力之子計畫三：探討自然殺手細胞在台灣巴金森病所扮演的角色及建立其治療藥物開發平台(1/3),其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,主持人,原核定,"1,301,800",0,0,"1,301,800",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1248639,113,護理系,蔡明明,專任,續聘,CORPF1P0041,(長長科)整合型藉多元方式整合探究巴金森病致病之謎及評估中草藥之治療潛力之子計畫四：探討中草藥改善巴金森病之機轉:從粒線體功能至神經細胞死亡之調控(1/3),其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,主持人,原核定,"1,213,250",0,0,"1,213,250",0,其他單位(包含法人機構),長庚醫院,無,,長庚醫院,,,,否,否
1248790,113,護理系,謝喜龍,專任,續聘,CORPF1P0041,(長長科)整合型藉多元方式整合探究巴金森病致病之謎及評估中草藥之治療潛力之子計畫四：探討中草藥改善巴金森病之機轉:從粒線體功能至神經細胞死亡之調控(1/3),其他單位產學計畫,A1專題研究,,2024/1/1,2024/12/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),長庚醫院,,長庚科技大學,長庚醫院,,長庚科技大學,,否,否
1248621,113,護理系,賴慶隆,專任,續聘,EZRPF3P0111,益生元在調節腸道免疫中的功能應用探討-以葡甘露多糖為例,校內補助案,--,,2024/1/1,2024/12/31,主持人,原核定,"250,000",0,0,0,"250,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1248538,113,護理系,林淑君,專任,續聘,EZRPF3P0181,113年度補助大專校院選送學生出國研修國外專業實習-新南向學海築夢計畫-多元文化護理照護之藝術：從新加坡看向臺灣,政府其他案件,--,,2024/5/31,2025/10/31,共同(協同)主持人,,0,0,0,0,0,教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248544,113,護理系,曾明晰,專任,續聘,EZRPF3P0181,113年度補助大專校院選送學生出國研修國外專業實習-新南向學海築夢計畫-多元文化護理照護之藝術：從新加坡看向臺灣,政府其他案件,--,,2024/5/31,2025/10/31,主持人,原核定,"1,008,000","840,000",0,0,"168,000",教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248849,113,護理系,林嘉玲,專任,續聘,EZRPF3P0191,113年度補助大專校院選送學生出國研修國外專業實習-新南向學海築夢計畫-長庚科技大學林口護理系澳洲昆士蘭科技大學,政府其他案件,--,,2024/5/31,2025/10/31,主持人,原核定,"384,000","320,000",0,0,"64,000",教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248700,113,護理系,吳佳玲,專任,續聘,EZRPF3P0211,113年度鼓勵大專校院選送學生出國研修或國外專業實習(學海計畫)-美國/Laura Acupuncture Clinic蘿拉中醫美容診所,政府其他案件,--,,2024/5/31,2025/10/31,主持人,原核定,"1,536,000","1,280,000",0,0,"256,000",教育部,教育部,長庚科技大學,,教育部,,,,否,否
1248537,113,護理系,林淑君,專任,續聘,EZRPF3P0221,青銀共舞健康~以轉化學習觀點探究文化健康站服務學習成效,政府學術研究計畫-其他政府部會學術研究計畫(非國科會專題研究計畫),--,,2024/8/1,2025/7/31,主持人,原核定,"278,300","278,300",0,0,0,教育部,教育部,,,教育部,,,,否,否
